Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
8.0,0.0,0.0,8.0,8.0,8.0,180.7821021349152,-857.830562439487,1038.6126645744023,-492.13782941008486,26.865321364437218,-3.188993576453961,5.706560229084935,-7.982613141258536,4.96531594763395
5.0,400.0,300.0,6.599761024617864,8.170637104200793,10.244619762294512,177.39130444061092,-882.4573657024284,1059.8486701430393,-495.5286271043891,26.36142817665199,-3.0405827257072024,5.604560472798443,-7.635030533424596,4.868301636876889
5.0,400.0,225.0,6.599761024617864,8.170637104200793,10.244619762294512,177.39130444061092,-882.4573657024284,1059.8486701430393,-495.5286271043891,26.36142817665199,-3.0405827257072024,5.604560472798443,-7.635030533424596,4.868301636876889
5.0,400.0,150.0,6.599761024617864,8.133591649655338,10.244619762294512,173.2150315033049,-885.9142985331202,1059.1293300364252,-499.70490004169517,25.740808584107384,-3.1214922287850495,5.660395809513747,-7.8677728603584995,4.933473735630598
7.000000000000001,200.0,0.0,7.2173805123089325,8.084068552100396,9.0,172.60139925942218,-873.5644192259701,1046.1658184853923,-500.3185322855779,25.649619095563946,-3.25597903634997,5.752005573231983,-8.212859590519459,5.02854992586205
6.0,400.0,0.0,6.434761024617865,8.168137104200794,10.0,162.69651035769326,-890.4735247096654,1053.1700350673586,-510.2234211873068,24.177692282668446,-3.3853811427293365,5.838795041352525,-8.612802216777775,5.136538452459059
7.000000000000001,0.0,75.0,7.000000000000001,7.649772727272727,7.750000000000002,157.2740353947293,-876.0269191654065,1033.3009545601358,-515.6458961502708,23.371879479574005,-3.4952551361577546,5.911486894165135,-8.783942672267882,5.1820606296830665
6.0,100.0,225.0,6.82802753079582,7.544534276050198,8.482295820324753,150.13940078158552,-889.5693660518984,1039.7087668334839,-522.7805307634145,22.311629325181503,-3.4295380015510073,5.868117131696875,-8.59836979949719,5.132681069836132
6.0,100.0,300.0,6.82802753079582,7.544534276050198,8.482295820324753,150.13940078158552,-889.5693660518984,1039.7087668334839,-522.7805307634145,22.311629325181503,-3.4295380015510073,5.868117131696875,-8.59836979949719,5.132681069836132
6.0,200.0,75.0,6.9673805123089325,7.733841279373124,8.75,149.02755264129786,-891.5427950161098,1040.5703476574076,-523.8923789037021,22.146401920230826,-3.567271855764293,5.958651549726838,-9.03211436354706,5.247371079677967
6.0,100.0,150.0,6.82802753079582,7.507488821504743,8.271154940573629,145.85563904762085,-892.6504345927983,1038.5060736404191,-527.0642924973793,21.67503624283227,-3.5142586683902897,5.923969017115435,-8.840713743949822,5.197073269263625
5.0,300.0,225.0,6.491070768463398,7.628602828150593,9.253464821720884,141.27970462350632,-904.8380504169284,1046.1177550404348,-531.6402269214938,20.995024519355994,-3.520063647898912,5.927776671168195,-8.894449354614379,5.211243364645105
5.0,300.0,300.0,6.491070768463398,7.628602828150593,9.253464821720884,141.27970462350632,-904.8380504169284,1046.1177550404348,-531.6402269214938,20.995024519355994,-3.520063647898912,5.927776671168195,-8.894449354614379,5.211243364645105
5.0,400.0,75.0,6.184761024617865,7.81790983147352,9.75,138.89144985677612,-908.1900776766076,1047.0815275333837,-534.0284816882239,20.64011531622883,-3.707966025533607,6.04973314425795,-9.466587351487114,5.359793915681505
5.0,300.0,150.0,6.491070768463398,7.5915573736051405,9.253464821720884,136.89296310821067,-908.1522461132857,1045.0452092214964,-536.0269684367894,20.34312801434033,-3.609592226173217,5.986194345718201,-9.152662195504716,5.2788036509953615
7.000000000000001,100.0,0.0,7.108690256154467,7.542034276050198,8.0,135.61922922994685,-895.488357008241,1031.1075862381879,-537.3007023150532,20.153843402820595,-3.7807052501408744,6.096288936040309,-9.592237406832465,5.391869759780617
6.0,300.0,0.0,6.326070768463399,7.626102828150593,9.0,125.87162462116635,-911.7791517416983,1037.6507763628647,-547.0483069238337,18.705289993739612,-3.902738406789992,6.173606135140899,-9.978200172304385,5.489226014215435
