Market_Rate,Friction,Rate_Velocity,CPR_US,CPR_Danish,Cohort_Coupon
0.05500000000000001,0.14499999999999996,0.035,0.1808,0.2828,0.035
0.06000000000000001,0.14499999999999996,0.035,0.135,0.2769,0.035
0.065,0.14499999999999996,0.035,0.102,0.2706,0.035
0.07,0.14499999999999996,0.035,0.0773,0.2638,0.035
0.07500000000000001,0.14499999999999996,0.035,0.0617,0.2587,0.035
0.08000000000000002,0.14499999999999996,0.035,0.0473,0.2542,0.035
0.02,0.14999999999999997,-0.01,0.5605,0.5605,0.035
0.025,0.14999999999999997,-0.01,0.4981,0.4981,0.035
0.030000000000000002,0.14999999999999997,-0.01,0.4452,0.4452,0.035
0.035,0.14999999999999997,-0.01,0.3939,0.3939,0.035
0.04000000000000001,0.14999999999999997,-0.01,0.3512,0.3837,0.035
0.045000000000000005,0.14999999999999997,-0.01,0.3077,0.3747,0.035
0.05,0.14999999999999997,-0.01,0.2708,0.3646,0.035
0.05500000000000001,0.14999999999999997,-0.01,0.2272,0.3555,0.035
0.06000000000000001,0.14999999999999997,-0.01,0.1717,0.348,0.035
0.065,0.14999999999999997,-0.01,0.1285,0.3394,0.035
0.07,0.14999999999999997,-0.01,0.098,0.3313,0.035
0.07500000000000001,0.14999999999999997,-0.01,0.0762,0.325,0.035
0.08000000000000002,0.14999999999999997,-0.01,0.0588,0.3186,0.035
0.02,0.14999999999999997,-0.005,0.5605,0.5605,0.035
0.025,0.14999999999999997,-0.005,0.4981,0.4981,0.035
0.030000000000000002,0.14999999999999997,-0.005,0.4452,0.4452,0.035
0.035,0.14999999999999997,-0.005,0.3939,0.3939,0.035
0.04000000000000001,0.14999999999999997,-0.005,0.3512,0.3837,0.035
0.045000000000000005,0.14999999999999997,-0.005,0.3077,0.3747,0.035
0.05,0.14999999999999997,-0.005,0.2708,0.3646,0.035
0.05500000000000001,0.14999999999999997,-0.005,0.2272,0.3555,0.035
0.06000000000000001,0.14999999999999997,-0.005,0.1717,0.348,0.035
0.065,0.14999999999999997,-0.005,0.1285,0.3394,0.035
0.07,0.14999999999999997,-0.005,0.098,0.3313,0.035
0.07500000000000001,0.14999999999999997,-0.005,0.0762,0.325,0.035
0.08000000000000002,0.14999999999999997,-0.005,0.0588,0.3186,0.035
0.02,0.14999999999999997,0.0,0.5605,0.5605,0.035
0.025,0.14999999999999997,0.0,0.4981,0.4981,0.035
0.030000000000000002,0.14999999999999997,0.0,0.4452,0.4452,0.035
0.035,0.14999999999999997,0.0,0.3939,0.3939,0.035
0.04000000000000001,0.14999999999999997,0.0,0.3512,0.3837,0.035
0.045000000000000005,0.14999999999999997,0.0,0.3077,0.3747,0.035
0.05,0.14999999999999997,0.0,0.2708,0.3646,0.035
0.05500000000000001,0.14999999999999997,0.0,0.2272,0.3555,0.035
0.06000000000000001,0.14999999999999997,0.0,0.1717,0.348,0.035
0.065,0.14999999999999997,0.0,0.1285,0.3394,0.035
0.07,0.14999999999999997,0.0,0.098,0.3313,0.035
0.07500000000000001,0.14999999999999997,0.0,0.0762,0.325,0.035
0.08000000000000002,0.14999999999999997,0.0,0.0588,0.3186,0.035
0.02,0.14999999999999997,0.005,0.5605,0.5605,0.035
0.025,0.14999999999999997,0.005,0.4981,0.4981,0.035
0.030000000000000002,0.14999999999999997,0.005,0.4452,0.4452,0.035
0.035,0.14999999999999997,0.005,0.3939,0.3939,0.035
0.04000000000000001,0.14999999999999997,0.005,0.3512,0.3837,0.035
0.045000000000000005,0.14999999999999997,0.005,0.3077,0.3747,0.035
0.05,0.14999999999999997,0.005,0.2708,0.3646,0.035
0.05500000000000001,0.14999999999999997,0.005,0.2272,0.3555,0.035
0.06000000000000001,0.14999999999999997,0.005,0.1717,0.348,0.035
0.065,0.14999999999999997,0.005,0.1285,0.3394,0.035
0.07,0.14999999999999997,0.005,0.098,0.3313,0.035
0.07500000000000001,0.14999999999999997,0.005,0.0762,0.325,0.035
0.08000000000000002,0.14999999999999997,0.005,0.0588,0.3186,0.035
0.02,0.14999999999999997,0.01,0.5605,0.5605,0.035
0.025,0.14999999999999997,0.01,0.4981,0.4981,0.035
0.030000000000000002,0.14999999999999997,0.01,0.4452,0.4452,0.035
0.035,0.14999999999999997,0.01,0.3939,0.3939,0.035
0.04000000000000001,0.14999999999999997,0.01,0.3512,0.3837,0.035
0.045000000000000005,0.14999999999999997,0.01,0.3077,0.3747,0.035
0.05,0.14999999999999997,0.01,0.2708,0.3646,0.035
0.05500000000000001,0.14999999999999997,0.01,0.2272,0.3555,0.035
0.06000000000000001,0.14999999999999997,0.01,0.1717,0.348,0.035
0.065,0.14999999999999997,0.01,0.1285,0.3394,0.035
0.07,0.14999999999999997,0.01,0.098,0.3313,0.035
0.07500000000000001,0.14999999999999997,0.01,0.0762,0.325,0.035
0.08000000000000002,0.14999999999999997,0.01,0.0588,0.3186,0.035
0.02,0.14999999999999997,0.015,0.5605,0.5605,0.035
0.025,0.14999999999999997,0.015,0.4981,0.4981,0.035
0.030000000000000002,0.14999999999999997,0.015,0.4452,0.4452,0.035
0.035,0.14999999999999997,0.015,0.3939,0.3939,0.035
0.04000000000000001,0.14999999999999997,0.015,0.3512,0.3837,0.035
0.045000000000000005,0.14999999999999997,0.015,0.3077,0.3747,0.035
0.05,0.14999999999999997,0.015,0.2708,0.3646,0.035
0.05500000000000001,0.14999999999999997,0.015,0.2272,0.3555,0.035
0.06000000000000001,0.14999999999999997,0.015,0.1717,0.348,0.035
0.065,0.14999999999999997,0.015,0.1285,0.3394,0.035
0.07,0.14999999999999997,0.015,0.098,0.3313,0.035
0.07500000000000001,0.14999999999999997,0.015,0.0762,0.325,0.035
0.08000000000000002,0.14999999999999997,0.015,0.0588,0.3186,0.035
0.02,0.14999999999999997,0.02,0.4468,0.4468,0.035
0.025,0.14999999999999997,0.02,0.3969,0.3969,0.035
0.030000000000000002,0.14999999999999997,0.02,0.3547,0.3547,0.035
0.035,0.14999999999999997,0.02,0.314,0.314,0.035
0.04000000000000001,0.14999999999999997,0.02,0.2789,0.3058,0.035
0.045000000000000005,0.14999999999999997,0.02,0.2454,0.2982,0.035
0.05,0.14999999999999997,0.02,0.2164,0.2895,0.035
0.05500000000000001,0.14999999999999997,0.02,0.1806,0.2825,0.035
0.06000000000000001,0.14999999999999997,0.02,0.1349,0.2764,0.035
0.065,0.14999999999999997,0.02,0.102,0.2699,0.035
0.07,0.14999999999999997,0.02,0.0773,0.2633,0.035
0.07500000000000001,0.14999999999999997,0.02,0.0617,0.2586,0.035
0.08000000000000002,0.14999999999999997,0.02,0.0471,0.254,0.035
0.02,0.14999999999999997,0.025,0.4468,0.4468,0.035
0.025,0.14999999999999997,0.025,0.3969,0.3969,0.035
0.030000000000000002,0.14999999999999997,0.025,0.3547,0.3547,0.035
0.035,0.14999999999999997,0.025,0.314,0.314,0.035
0.04000000000000001,0.14999999999999997,0.025,0.2789,0.3058,0.035
0.045000000000000005,0.14999999999999997,0.025,0.2454,0.2982,0.035
0.05,0.14999999999999997,0.025,0.2164,0.2895,0.035
0.05500000000000001,0.14999999999999997,0.025,0.1806,0.2825,0.035
0.06000000000000001,0.14999999999999997,0.025,0.1349,0.2764,0.035
0.065,0.14999999999999997,0.025,0.102,0.2699,0.035
0.07,0.14999999999999997,0.025,0.0773,0.2633,0.035
0.07500000000000001,0.14999999999999997,0.025,0.0617,0.2586,0.035
0.08000000000000002,0.14999999999999997,0.025,0.0471,0.254,0.035
0.02,0.14999999999999997,0.03,0.4468,0.4468,0.035
0.025,0.14999999999999997,0.03,0.3969,0.3969,0.035
0.030000000000000002,0.14999999999999997,0.03,0.3547,0.3547,0.035
0.035,0.14999999999999997,0.03,0.314,0.314,0.035
0.04000000000000001,0.14999999999999997,0.03,0.2789,0.3058,0.035
0.045000000000000005,0.14999999999999997,0.03,0.2454,0.2982,0.035
0.05,0.14999999999999997,0.03,0.2164,0.2895,0.035
0.05500000000000001,0.14999999999999997,0.03,0.1806,0.2825,0.035
0.06000000000000001,0.14999999999999997,0.03,0.1349,0.2764,0.035
0.065,0.14999999999999997,0.03,0.102,0.2699,0.035
0.07,0.14999999999999997,0.03,0.0773,0.2633,0.035
0.07500000000000001,0.14999999999999997,0.03,0.0617,0.2586,0.035
0.08000000000000002,0.14999999999999997,0.03,0.0471,0.254,0.035
0.02,0.14999999999999997,0.035,0.4468,0.4468,0.035
0.025,0.14999999999999997,0.035,0.3969,0.3969,0.035
0.030000000000000002,0.14999999999999997,0.035,0.3547,0.3547,0.035
0.035,0.14999999999999997,0.035,0.314,0.314,0.035
0.04000000000000001,0.14999999999999997,0.035,0.2789,0.3058,0.035
0.045000000000000005,0.14999999999999997,0.035,0.2454,0.2982,0.035
0.05,0.14999999999999997,0.035,0.2164,0.2895,0.035
0.05500000000000001,0.14999999999999997,0.035,0.1806,0.2825,0.035
0.06000000000000001,0.14999999999999997,0.035,0.1349,0.2764,0.035
0.065,0.14999999999999997,0.035,0.102,0.2699,0.035
0.07,0.14999999999999997,0.035,0.0773,0.2633,0.035
0.07500000000000001,0.14999999999999997,0.035,0.0617,0.2586,0.035
0.08000000000000002,0.14999999999999997,0.035,0.0471,0.254,0.035
0.02,0.15499999999999994,-0.01,0.5601,0.5601,0.035
0.025,0.15499999999999994,-0.01,0.4977,0.4977,0.035
0.030000000000000002,0.15499999999999994,-0.01,0.4448,0.4448,0.035
0.035,0.15499999999999994,-0.01,0.3934,0.3934,0.035
0.04000000000000001,0.15499999999999994,-0.01,0.3508,0.3834,0.035
0.045000000000000005,0.15499999999999994,-0.01,0.3071,0.3744,0.035
0.05,0.15499999999999994,-0.01,0.2707,0.3642,0.035
0.05500000000000001,0.15499999999999994,-0.01,0.2268,0.3549,0.035
0.06000000000000001,0.15499999999999994,-0.01,0.1714,0.3477,0.035
0.065,0.15499999999999994,-0.01,0.1284,0.3393,0.035
0.07,0.15499999999999994,-0.01,0.098,0.3313,0.035
0.07500000000000001,0.15499999999999994,-0.01,0.0762,0.3247,0.035
0.08000000000000002,0.15499999999999994,-0.01,0.0588,0.3183,0.035
0.02,0.15499999999999994,-0.005,0.5601,0.5601,0.035
0.025,0.15499999999999994,-0.005,0.4977,0.4977,0.035
0.030000000000000002,0.15499999999999994,-0.005,0.4448,0.4448,0.035
0.035,0.15499999999999994,-0.005,0.3934,0.3934,0.035
0.04000000000000001,0.15499999999999994,-0.005,0.3508,0.3834,0.035
0.045000000000000005,0.15499999999999994,-0.005,0.3071,0.3744,0.035
0.05,0.15499999999999994,-0.005,0.2707,0.3642,0.035
0.05500000000000001,0.15499999999999994,-0.005,0.2268,0.3549,0.035
0.06000000000000001,0.15499999999999994,-0.005,0.1714,0.3477,0.035
0.065,0.15499999999999994,-0.005,0.1284,0.3393,0.035
0.07,0.15499999999999994,-0.005,0.098,0.3313,0.035
0.07500000000000001,0.15499999999999994,-0.005,0.0762,0.3247,0.035
0.08000000000000002,0.15499999999999994,-0.005,0.0588,0.3183,0.035
0.02,0.15499999999999994,0.0,0.5601,0.5601,0.035
0.025,0.15499999999999994,0.0,0.4977,0.4977,0.035
0.030000000000000002,0.15499999999999994,0.0,0.4448,0.4448,0.035
0.035,0.15499999999999994,0.0,0.3934,0.3934,0.035
0.04000000000000001,0.15499999999999994,0.0,0.3508,0.3834,0.035
0.045000000000000005,0.15499999999999994,0.0,0.3071,0.3744,0.035
0.05,0.15499999999999994,0.0,0.2707,0.3642,0.035
0.05500000000000001,0.15499999999999994,0.0,0.2268,0.3549,0.035
0.06000000000000001,0.15499999999999994,0.0,0.1714,0.3477,0.035
0.065,0.15499999999999994,0.0,0.1284,0.3393,0.035
0.07,0.15499999999999994,0.0,0.098,0.3313,0.035
0.07500000000000001,0.15499999999999994,0.0,0.0762,0.3247,0.035
0.08000000000000002,0.15499999999999994,0.0,0.0588,0.3183,0.035
0.02,0.15499999999999994,0.005,0.5601,0.5601,0.035
0.025,0.15499999999999994,0.005,0.4977,0.4977,0.035
0.030000000000000002,0.15499999999999994,0.005,0.4448,0.4448,0.035
0.035,0.15499999999999994,0.005,0.3934,0.3934,0.035
0.04000000000000001,0.15499999999999994,0.005,0.3508,0.3834,0.035
0.045000000000000005,0.15499999999999994,0.005,0.3071,0.3744,0.035
0.05,0.15499999999999994,0.005,0.2707,0.3642,0.035
0.05500000000000001,0.15499999999999994,0.005,0.2268,0.3549,0.035
0.06000000000000001,0.15499999999999994,0.005,0.1714,0.3477,0.035
0.065,0.15499999999999994,0.005,0.1284,0.3393,0.035
0.07,0.15499999999999994,0.005,0.098,0.3313,0.035
0.07500000000000001,0.15499999999999994,0.005,0.0762,0.3247,0.035
0.08000000000000002,0.15499999999999994,0.005,0.0588,0.3183,0.035
0.02,0.15499999999999994,0.01,0.5601,0.5601,0.035
0.025,0.15499999999999994,0.01,0.4977,0.4977,0.035
0.030000000000000002,0.15499999999999994,0.01,0.4448,0.4448,0.035
0.035,0.15499999999999994,0.01,0.3934,0.3934,0.035
0.04000000000000001,0.15499999999999994,0.01,0.3508,0.3834,0.035
0.045000000000000005,0.15499999999999994,0.01,0.3071,0.3744,0.035
0.05,0.15499999999999994,0.01,0.2707,0.3642,0.035
0.05500000000000001,0.15499999999999994,0.01,0.2268,0.3549,0.035
0.06000000000000001,0.15499999999999994,0.01,0.1714,0.3477,0.035
0.065,0.15499999999999994,0.01,0.1284,0.3393,0.035
0.07,0.15499999999999994,0.01,0.098,0.3313,0.035
0.07500000000000001,0.15499999999999994,0.01,0.0762,0.3247,0.035
0.08000000000000002,0.15499999999999994,0.01,0.0588,0.3183,0.035
0.02,0.15499999999999994,0.015,0.5601,0.5601,0.035
0.025,0.15499999999999994,0.015,0.4977,0.4977,0.035
0.030000000000000002,0.15499999999999994,0.015,0.4448,0.4448,0.035
0.035,0.15499999999999994,0.015,0.3934,0.3934,0.035
0.04000000000000001,0.15499999999999994,0.015,0.3508,0.3834,0.035
0.045000000000000005,0.15499999999999994,0.015,0.3071,0.3744,0.035
0.05,0.15499999999999994,0.015,0.2707,0.3642,0.035
0.05500000000000001,0.15499999999999994,0.015,0.2268,0.3549,0.035
0.06000000000000001,0.15499999999999994,0.015,0.1714,0.3477,0.035
0.065,0.15499999999999994,0.015,0.1284,0.3393,0.035
0.07,0.15499999999999994,0.015,0.098,0.3313,0.035
0.07500000000000001,0.15499999999999994,0.015,0.0762,0.3247,0.035
0.08000000000000002,0.15499999999999994,0.015,0.0588,0.3183,0.035
0.02,0.15499999999999994,0.02,0.4464,0.4464,0.035
0.025,0.15499999999999994,0.02,0.3965,0.3965,0.035
0.030000000000000002,0.15499999999999994,0.02,0.3543,0.3543,0.035
0.035,0.15499999999999994,0.02,0.3136,0.3136,0.035
0.04000000000000001,0.15499999999999994,0.02,0.2786,0.3055,0.035
0.045000000000000005,0.15499999999999994,0.02,0.2448,0.2979,0.035
0.05,0.15499999999999994,0.02,0.2164,0.2892,0.035
0.05500000000000001,0.15499999999999994,0.02,0.1804,0.2821,0.035
0.06000000000000001,0.15499999999999994,0.02,0.1347,0.2762,0.035
0.065,0.15499999999999994,0.02,0.1019,0.2699,0.035
0.07,0.15499999999999994,0.02,0.0773,0.2633,0.035
0.07500000000000001,0.15499999999999994,0.02,0.0617,0.2583,0.035
0.08000000000000002,0.15499999999999994,0.02,0.0471,0.2537,0.035
0.02,0.15499999999999994,0.025,0.4464,0.4464,0.035
0.025,0.15499999999999994,0.025,0.3965,0.3965,0.035
0.030000000000000002,0.15499999999999994,0.025,0.3543,0.3543,0.035
0.035,0.15499999999999994,0.025,0.3136,0.3136,0.035
0.04000000000000001,0.15499999999999994,0.025,0.2786,0.3055,0.035
0.045000000000000005,0.15499999999999994,0.025,0.2448,0.2979,0.035
0.05,0.15499999999999994,0.025,0.2164,0.2892,0.035
0.05500000000000001,0.15499999999999994,0.025,0.1804,0.2821,0.035
0.06000000000000001,0.15499999999999994,0.025,0.1347,0.2762,0.035
0.065,0.15499999999999994,0.025,0.1019,0.2699,0.035
0.07,0.15499999999999994,0.025,0.0773,0.2633,0.035
0.07500000000000001,0.15499999999999994,0.025,0.0617,0.2583,0.035
0.08000000000000002,0.15499999999999994,0.025,0.0471,0.2537,0.035
0.02,0.15499999999999994,0.03,0.4464,0.4464,0.035
0.025,0.15499999999999994,0.03,0.3965,0.3965,0.035
0.030000000000000002,0.15499999999999994,0.03,0.3543,0.3543,0.035
0.035,0.15499999999999994,0.03,0.3136,0.3136,0.035
0.04000000000000001,0.15499999999999994,0.03,0.2786,0.3055,0.035
0.045000000000000005,0.15499999999999994,0.03,0.2448,0.2979,0.035
0.05,0.15499999999999994,0.03,0.2164,0.2892,0.035
0.05500000000000001,0.15499999999999994,0.03,0.1804,0.2821,0.035
0.06000000000000001,0.15499999999999994,0.03,0.1347,0.2762,0.035
0.065,0.15499999999999994,0.03,0.1019,0.2699,0.035
0.07,0.15499999999999994,0.03,0.0773,0.2633,0.035
0.07500000000000001,0.15499999999999994,0.03,0.0617,0.2583,0.035
0.08000000000000002,0.15499999999999994,0.03,0.0471,0.2537,0.035
0.02,0.15499999999999994,0.035,0.4464,0.4464,0.035
0.025,0.15499999999999994,0.035,0.3965,0.3965,0.035
0.030000000000000002,0.15499999999999994,0.035,0.3543,0.3543,0.035
0.035,0.15499999999999994,0.035,0.3136,0.3136,0.035
0.04000000000000001,0.15499999999999994,0.035,0.2786,0.3055,0.035
0.045000000000000005,0.15499999999999994,0.035,0.2448,0.2979,0.035
0.05,0.15499999999999994,0.035,0.2164,0.2892,0.035
0.05500000000000001,0.15499999999999994,0.035,0.1804,0.2821,0.035
0.06000000000000001,0.15499999999999994,0.035,0.1347,0.2762,0.035
0.065,0.15499999999999994,0.035,0.1019,0.2699,0.035
0.07,0.15499999999999994,0.035,0.0773,0.2633,0.035
0.07500000000000001,0.15499999999999994,0.035,0.0617,0.2583,0.035
0.08000000000000002,0.15499999999999994,0.035,0.0471,0.2537,0.035
0.02,0.15999999999999995,-0.01,0.5599,0.5599,0.035
0.025,0.15999999999999995,-0.01,0.4976,0.4976,0.035
0.030000000000000002,0.15999999999999995,-0.01,0.4447,0.4447,0.035
0.035,0.15999999999999995,-0.01,0.3933,0.3933,0.035
0.04000000000000001,0.15999999999999995,-0.01,0.3508,0.3834,0.035
0.045000000000000005,0.15999999999999995,-0.01,0.3069,0.3743,0.035
0.05,0.15999999999999995,-0.01,0.2705,0.3641,0.035
0.05500000000000001,0.15999999999999995,-0.01,0.2268,0.3548,0.035
0.06000000000000001,0.15999999999999995,-0.01,0.1712,0.3477,0.035
0.065,0.15999999999999995,-0.01,0.1284,0.3393,0.035
0.07,0.15999999999999995,-0.01,0.098,0.3313,0.035
0.07500000000000001,0.15999999999999995,-0.01,0.0761,0.3246,0.035
0.08000000000000002,0.15999999999999995,-0.01,0.0588,0.3182,0.035
0.02,0.15999999999999995,-0.005,0.5599,0.5599,0.035
0.025,0.15999999999999995,-0.005,0.4976,0.4976,0.035
0.030000000000000002,0.15999999999999995,-0.005,0.4447,0.4447,0.035
0.035,0.15999999999999995,-0.005,0.3933,0.3933,0.035
0.04000000000000001,0.15999999999999995,-0.005,0.3508,0.3834,0.035
0.045000000000000005,0.15999999999999995,-0.005,0.3069,0.3743,0.035
0.05,0.15999999999999995,-0.005,0.2705,0.3641,0.035
0.05500000000000001,0.15999999999999995,-0.005,0.2268,0.3548,0.035
0.06000000000000001,0.15999999999999995,-0.005,0.1712,0.3477,0.035
0.065,0.15999999999999995,-0.005,0.1284,0.3393,0.035
0.07,0.15999999999999995,-0.005,0.098,0.3313,0.035
0.07500000000000001,0.15999999999999995,-0.005,0.0761,0.3246,0.035
0.08000000000000002,0.15999999999999995,-0.005,0.0588,0.3182,0.035
0.02,0.15999999999999995,0.0,0.5599,0.5599,0.035
0.025,0.15999999999999995,0.0,0.4976,0.4976,0.035
0.030000000000000002,0.15999999999999995,0.0,0.4447,0.4447,0.035
0.035,0.15999999999999995,0.0,0.3933,0.3933,0.035
0.04000000000000001,0.15999999999999995,0.0,0.3508,0.3834,0.035
0.045000000000000005,0.15999999999999995,0.0,0.3069,0.3743,0.035
0.05,0.15999999999999995,0.0,0.2705,0.3641,0.035
0.05500000000000001,0.15999999999999995,0.0,0.2268,0.3548,0.035
0.06000000000000001,0.15999999999999995,0.0,0.1712,0.3477,0.035
0.065,0.15999999999999995,0.0,0.1284,0.3393,0.035
0.07,0.15999999999999995,0.0,0.098,0.3313,0.035
0.07500000000000001,0.15999999999999995,0.0,0.0761,0.3246,0.035
0.08000000000000002,0.15999999999999995,0.0,0.0588,0.3182,0.035
0.02,0.15999999999999995,0.005,0.5599,0.5599,0.035
0.025,0.15999999999999995,0.005,0.4976,0.4976,0.035
0.030000000000000002,0.15999999999999995,0.005,0.4447,0.4447,0.035
0.035,0.15999999999999995,0.005,0.3933,0.3933,0.035
0.04000000000000001,0.15999999999999995,0.005,0.3508,0.3834,0.035
0.045000000000000005,0.15999999999999995,0.005,0.3069,0.3743,0.035
0.05,0.15999999999999995,0.005,0.2705,0.3641,0.035
0.05500000000000001,0.15999999999999995,0.005,0.2268,0.3548,0.035
0.06000000000000001,0.15999999999999995,0.005,0.1712,0.3477,0.035
0.065,0.15999999999999995,0.005,0.1284,0.3393,0.035
0.07,0.15999999999999995,0.005,0.098,0.3313,0.035
0.07500000000000001,0.15999999999999995,0.005,0.0761,0.3246,0.035
0.08000000000000002,0.15999999999999995,0.005,0.0588,0.3182,0.035
0.02,0.15999999999999995,0.01,0.5599,0.5599,0.035
0.025,0.15999999999999995,0.01,0.4976,0.4976,0.035
0.030000000000000002,0.15999999999999995,0.01,0.4447,0.4447,0.035
0.035,0.15999999999999995,0.01,0.3933,0.3933,0.035
0.04000000000000001,0.15999999999999995,0.01,0.3508,0.3834,0.035
0.045000000000000005,0.15999999999999995,0.01,0.3069,0.3743,0.035
0.05,0.15999999999999995,0.01,0.2705,0.3641,0.035
0.05500000000000001,0.15999999999999995,0.01,0.2268,0.3548,0.035
0.06000000000000001,0.15999999999999995,0.01,0.1712,0.3477,0.035
0.065,0.15999999999999995,0.01,0.1284,0.3393,0.035
0.07,0.15999999999999995,0.01,0.098,0.3313,0.035
0.07500000000000001,0.15999999999999995,0.01,0.0761,0.3246,0.035
0.08000000000000002,0.15999999999999995,0.01,0.0588,0.3182,0.035
0.02,0.15999999999999995,0.015,0.5599,0.5599,0.035
0.025,0.15999999999999995,0.015,0.4976,0.4976,0.035
0.030000000000000002,0.15999999999999995,0.015,0.4447,0.4447,0.035
0.035,0.15999999999999995,0.015,0.3933,0.3933,0.035
0.04000000000000001,0.15999999999999995,0.015,0.3508,0.3834,0.035
0.045000000000000005,0.15999999999999995,0.015,0.3069,0.3743,0.035
0.05,0.15999999999999995,0.015,0.2705,0.3641,0.035
0.05500000000000001,0.15999999999999995,0.015,0.2268,0.3548,0.035
0.06000000000000001,0.15999999999999995,0.015,0.1712,0.3477,0.035
0.065,0.15999999999999995,0.015,0.1284,0.3393,0.035
0.07,0.15999999999999995,0.015,0.098,0.3313,0.035
0.07500000000000001,0.15999999999999995,0.015,0.0761,0.3246,0.035
0.08000000000000002,0.15999999999999995,0.015,0.0588,0.3182,0.035
0.02,0.15999999999999995,0.02,0.4462,0.4462,0.035
0.025,0.15999999999999995,0.02,0.3965,0.3965,0.035
0.030000000000000002,0.15999999999999995,0.02,0.3543,0.3543,0.035
0.035,0.15999999999999995,0.02,0.3135,0.3135,0.035
0.04000000000000001,0.15999999999999995,0.02,0.2786,0.3055,0.035
0.045000000000000005,0.15999999999999995,0.02,0.2446,0.2978,0.035
0.05,0.15999999999999995,0.02,0.2163,0.2892,0.035
0.05500000000000001,0.15999999999999995,0.02,0.1804,0.2821,0.035
0.06000000000000001,0.15999999999999995,0.02,0.1345,0.2762,0.035
0.065,0.15999999999999995,0.02,0.1019,0.2699,0.035
0.07,0.15999999999999995,0.02,0.0773,0.2633,0.035
0.07500000000000001,0.15999999999999995,0.02,0.0616,0.2582,0.035
0.08000000000000002,0.15999999999999995,0.02,0.0471,0.2536,0.035
0.02,0.15999999999999995,0.025,0.4462,0.4462,0.035
0.025,0.15999999999999995,0.025,0.3965,0.3965,0.035
0.030000000000000002,0.15999999999999995,0.025,0.3543,0.3543,0.035
0.035,0.15999999999999995,0.025,0.3135,0.3135,0.035
0.04000000000000001,0.15999999999999995,0.025,0.2786,0.3055,0.035
0.045000000000000005,0.15999999999999995,0.025,0.2446,0.2978,0.035
0.05,0.15999999999999995,0.025,0.2163,0.2892,0.035
0.05500000000000001,0.15999999999999995,0.025,0.1804,0.2821,0.035
0.06000000000000001,0.15999999999999995,0.025,0.1345,0.2762,0.035
0.065,0.15999999999999995,0.025,0.1019,0.2699,0.035
0.07,0.15999999999999995,0.025,0.0773,0.2633,0.035
0.07500000000000001,0.15999999999999995,0.025,0.0616,0.2582,0.035
0.08000000000000002,0.15999999999999995,0.025,0.0471,0.2536,0.035
0.02,0.15999999999999995,0.03,0.4462,0.4462,0.035
0.025,0.15999999999999995,0.03,0.3965,0.3965,0.035
0.030000000000000002,0.15999999999999995,0.03,0.3543,0.3543,0.035
0.035,0.15999999999999995,0.03,0.3135,0.3135,0.035
0.04000000000000001,0.15999999999999995,0.03,0.2786,0.3055,0.035
0.045000000000000005,0.15999999999999995,0.03,0.2446,0.2978,0.035
0.05,0.15999999999999995,0.03,0.2163,0.2892,0.035
0.05500000000000001,0.15999999999999995,0.03,0.1804,0.2821,0.035
0.06000000000000001,0.15999999999999995,0.03,0.1345,0.2762,0.035
0.065,0.15999999999999995,0.03,0.1019,0.2699,0.035
0.07,0.15999999999999995,0.03,0.0773,0.2633,0.035
0.07500000000000001,0.15999999999999995,0.03,0.0616,0.2582,0.035
0.08000000000000002,0.15999999999999995,0.03,0.0471,0.2536,0.035
0.02,0.15999999999999995,0.035,0.4462,0.4462,0.035
0.025,0.15999999999999995,0.035,0.3965,0.3965,0.035
0.030000000000000002,0.15999999999999995,0.035,0.3543,0.3543,0.035
0.035,0.15999999999999995,0.035,0.3135,0.3135,0.035
0.04000000000000001,0.15999999999999995,0.035,0.2786,0.3055,0.035
0.045000000000000005,0.15999999999999995,0.035,0.2446,0.2978,0.035
0.05,0.15999999999999995,0.035,0.2163,0.2892,0.035
0.05500000000000001,0.15999999999999995,0.035,0.1804,0.2821,0.035
0.06000000000000001,0.15999999999999995,0.035,0.1345,0.2762,0.035
0.065,0.15999999999999995,0.035,0.1019,0.2699,0.035
0.07,0.15999999999999995,0.035,0.0773,0.2633,0.035
0.07500000000000001,0.15999999999999995,0.035,0.0616,0.2582,0.035
0.08000000000000002,0.15999999999999995,0.035,0.0471,0.2536,0.035
0.02,0.16499999999999995,-0.01,0.5599,0.5599,0.035
0.025,0.16499999999999995,-0.01,0.4974,0.4974,0.035
0.030000000000000002,0.16499999999999995,-0.01,0.4446,0.4446,0.035
0.035,0.16499999999999995,-0.01,0.3933,0.3933,0.035
0.04000000000000001,0.16499999999999995,-0.01,0.3508,0.3834,0.035
0.045000000000000005,0.16499999999999995,-0.01,0.3069,0.3743,0.035
0.05,0.16499999999999995,-0.01,0.2705,0.3641,0.035
0.05500000000000001,0.16499999999999995,-0.01,0.2267,0.3548,0.035
0.06000000000000001,0.16499999999999995,-0.01,0.1712,0.3477,0.035
0.065,0.16499999999999995,-0.01,0.1284,0.3393,0.035
0.07,0.16499999999999995,-0.01,0.098,0.3312,0.035
0.07500000000000001,0.16499999999999995,-0.01,0.076,0.3245,0.035
0.08000000000000002,0.16499999999999995,-0.01,0.0588,0.3181,0.035
0.02,0.16499999999999995,-0.005,0.5599,0.5599,0.035
0.025,0.16499999999999995,-0.005,0.4974,0.4974,0.035
0.030000000000000002,0.16499999999999995,-0.005,0.4446,0.4446,0.035
