rep,n_loans,central_trapped_b,central_share_pct,null_trapped_b,null_share_pct,marginal_b,marginal_pp
125,77048,823.399644863852,107.66937242340744,756.0114670201639,98.85756048925657,67.38817784368814,8.811811934150867
126,71291,821.9276328901925,107.47688921505012,758.5139932877292,99.1847957927724,63.41363960246326,8.292093422277716
127,76448,830.9124560403475,108.65176252954183,767.6281228465864,100.37657747000404,63.284333193761086,8.27518505953779
128,76183,818.0874271596166,106.97473628898682,742.5742249969979,97.10048004264678,75.51320216261865,9.874256246340039
129,54805,804.2893491196127,105.17047220837492,730.8172117340403,95.56310964481811,73.47213738557241,9.607362563556805
130,102110,819.9207499152861,107.21446521258275,746.6747543418372,97.63667340138404,73.24599557344891,9.577791811198708
131,61567,815.5860312599415,106.64764879462065,742.5023308451108,97.0910790206001,73.08370041483067,9.556569774020545
132,43596,810.4645272754487,105.9779507648559,740.5288375895998,96.83302112413618,69.93568968584896,9.144929640719724
133,74237,828.666990397061,108.35814098365088,761.8527720242663,99.62138112951129,66.8142183727947,8.736759854139592
134,80461,817.8995776355135,106.95017271223963,753.2574945850101,98.4974455856202,64.6420830505034,8.452727126619436
135,103200,825.7125603818155,107.97181384883294,755.174805071197,98.74815691161633,70.53775531061842,9.223656937216603
136,76364,821.9875062903261,107.48471837973031,754.1240386839179,98.61075661251776,67.86346760640822,8.873961767212549
137,72964,808.8153440061714,105.76230028610978,732.0043315586922,95.71833979011748,76.81101244747913,10.043960495992295
138,80323,806.6312920529493,105.47670931626863,732.8004176774605,95.8224375916376,73.83087437548886,9.65427172463103
139,66631,818.2923064500723,107.00152671179488,751.2328100836042,98.2326938202028,67.05949636646801,8.768832891592083
140,80490,822.7241524129848,107.58104368934094,754.3577343852581,98.64131512642811,68.3664180277267,8.939728562912833
141,52938,812.13184765042,106.19597288755381,739.8702612899519,96.74690437959018,72.26158636046807,9.44906850796363
142,67664,806.8908530891428,105.51065003272002,735.1994613680369,96.13614130792155,71.6913917211059,9.374508724798474
143,60124,819.8694865860156,107.20776191786392,754.5036174966446,98.6603910917241,65.36586908937102,8.547370826139826
144,95915,810.649733091394,106.00216864507527,741.3661292486787,96.94250704392097,69.28360384271525,9.059661601154303
145,75358,818.1719348973505,106.98578668856311,743.5829743368873,97.23238610920379,74.58896056046319,9.753400579359322
146,83933,819.5904186795295,107.17127044432213,753.7802485687331,98.5658019344605,65.81017011079643,8.605468509861637
147,76525,814.6225255068313,106.52165886930209,744.25780378636,97.32062814789153,70.36472172047127,9.20103072141056
148,77071,815.640521066698,106.65477398994172,752.9505681754594,98.45731127890458,62.689952891238704,8.197462711037133
149,76722,803.9220968791725,105.1224495762352,732.6440114933052,95.80198560845278,71.27808538586726,9.320463967782416
150,83166,807.2479122864795,105.55733980230526,733.2341368575885,95.8791515727811,74.013775428891,9.678188229524167
151,70455,815.7423065932179,106.66808366748475,744.3458634925744,97.33214300991878,71.39644310064352,9.33594065756597
152,80927,822.9408632575563,107.60938122965675,752.7963917903859,98.43715086867498,70.14447146717043,9.172230360981771
153,70360,820.0779350069597,107.23501904726118,745.5583471888455,97.49068978543106,74.51958781811425,9.744329261830117
154,77997,821.6105869108554,107.43543165329683,755.1040762948479,98.73890827638886,66.50651061600752,8.696523376907976
155,63070,813.1498139235293,106.32908417859888,738.9891137579137,96.63168377878135,74.1607001656156,9.697400399817525
156,85029,822.7075978761768,107.57887898523887,751.278012400962,98.23860456496975,71.42958547521482,9.340274420269125
