Base_Pct,Search_Cap_bps,Sentiment_Cap_bps,Friction_Min_Pct,Friction_Mean_Pct,Friction_Max_Pct,Trapped_US_B,Trapped_DK_B,Gap_B,Vs_Empirical_B,Share_Explained_Pct,CPR_R2,CPR_RMSE,CPR_R2_Smooth,CPR_RMSE_Smooth
7.000000000000001,0.0,75.0,7.000000000000001,7.651268656716418,7.750000000000002,-7.2271941208314985,-909.7293462643069,902.5021521434753,-771.9754473435318,-0.9450422528427649,-8.984681780935778,8.9541317437719,-20.360670517536935,8.390552239018252
5.0,300.0,300.0,6.491070768463398,7.626563568837075,9.253464821720884,-16.24722164008614,-925.7669547260433,909.5197330859571,-780.9954748627863,-2.124518960536263,-9.185560150398544,9.043755754201703,-20.879783623373637,8.491895016320424
5.0,300.0,225.0,6.491070768463398,7.626563568837075,9.253464821720884,-16.24722164008614,-925.7669547260433,909.5197330859571,-780.9954748627863,-2.124518960536263,-9.185560150398544,9.043755754201703,-20.879783623373637,8.491895016320424
6.0,100.0,225.0,6.82802753079582,7.553879398567584,8.482295820324753,-17.348735070040426,-921.9192705707658,904.5705355007253,-782.0969882927407,-2.268555043693359,-9.121618081969705,9.01532399076828,-20.69149164720557,8.455276495369857
6.0,100.0,300.0,6.82802753079582,7.553879398567584,8.482295820324753,-17.348735070040426,-921.9192705707658,904.5705355007253,-782.0969882927407,-2.268555043693359,-9.121618081969705,9.01532399076828,-20.69149164720557,8.455276495369857
5.0,300.0,150.0,6.491070768463398,7.582459091225136,9.253464821720884,-18.08512820889272,-926.7575601352412,908.6724319263485,-782.8333814315929,-2.36484727263917,-9.263946554144082,9.078488689532566,-21.06937950400038,8.528608256018154
6.0,100.0,150.0,6.82802753079582,7.509774920955642,8.271154940573629,-19.204445561070838,-922.9127459871103,903.7083004260394,-783.9526987837711,-2.5112114320159638,-9.199373242227944,9.049885996545566,-20.878726470652904,8.49168986487755
6.0,300.0,0.0,6.326070768463399,7.609026255404239,9.0,-22.530082287014046,-927.2934255956984,904.7633433086844,-787.2783355097142,-2.9460782933561176,-9.511021016386026,9.18710792168241,-21.666989096310218,8.643308671487269
7.000000000000001,100.0,0.0,7.108690256154467,7.536342085134747,8.0,-23.700534804287592,-923.258374444259,899.5578396399713,-788.4487880269878,-3.099128988449723,-9.432362365898854,9.152667758263307,-21.44519319423954,8.600917441388084
5.0,300.0,75.0,6.076070768463398,7.260294912120658,8.75,-48.04214075374772,-945.0548277516343,897.0126869978866,-812.790393976448,-6.282085712689754,-10.177619205176097,9.47394852969563,-23.212167371839037,8.933053577095354
6.0,100.0,75.0,6.82802753079582,7.187610741851163,7.749999999999998,-48.94987495915284,-940.783061699702,891.8331867405492,-813.698128181853,-6.400782839695912,-10.086551043535868,9.435275732210204,-22.959981700048118,8.886409984626955
5.0,200.0,225.0,6.2318263806958365,7.09022148370233,8.262309881147257,-60.30034835294138,-953.2187521368136,892.9184037838722,-825.0486015756416,-7.88499327704662,-10.27440352744716,9.514876447769183,-23.411475888484055,8.969745555398047
5.0,200.0,300.0,6.2318263806958365,7.09022148370233,8.262309881147257,-60.30034835294138,-953.2187521368136,892.9184037838722,-825.0486015756416,-7.88499327704662,-10.27440352744716,9.514876447769183,-23.411475888484055,8.969745555398047
6.0,0.0,225.0,6.0,7.017537313432835,8.01,-62.0181787926108,-949.6833366603644,887.6651578677536,-826.766432015311,-8.10962019609225,-10.234549734334129,9.498044531947672,-23.275249195197677,8.944682993317558
6.0,0.0,300.0,6.0,7.017537313432835,8.01,-62.0181787926108,-949.6833366603644,887.6651578677536,-826.766432015311,-8.10962019609225,-10.234549734334129,9.498044531947672,-23.275249195197677,8.944682993317558
5.0,200.0,150.0,6.2318263806958365,7.046117006090389,8.262309881147257,-62.209727763601194,-954.1564717298679,891.9467439662667,-826.9579809863014,-8.134667519859672,-10.359368732647033,9.550661756866251,-23.61676469386465,9.007382223754677
6.0,0.0,150.0,6.0,6.973432835820895,7.5,-63.93251472469282,-950.5995114383749,886.666996713682,-828.6807679473931,-8.35994256348765,-10.318610034161505,9.533511932417618,-23.477611701129156,8.98188779880947
5.0,400.0,0.0,5.434761024617865,7.145368340538986,9.0,-66.53763908879584,-959.0825379948299,892.5448989060341,-831.285892311496,-8.700593797815397,-10.770162477743884,9.721820426091613,-24.638811680858844,9.192466402600877
6.0,200.0,0.0,6.2173805123089325,7.072684170269493,7.999999999999999,-66.7881398784346,-954.3398840743632,887.5517441959287,-831.5363931011348,-8.733349778438189,-10.62450403689347,9.66147828722314,-24.259039297194068,9.12413115267177
7.000000000000001,0.0,0.0,7.000000000000001,7.000000000000001,7.000000000000001,-67.94227187643943,-950.0550986060538,882.1128267296143,-832.6905250991397,-8.884266370027804,-10.559997641599317,9.634634383098222,-24.065084748119283,9.089033281815723
5.0,200.0,75.0,5.9673805123089325,6.723952826985913,7.750000000000002,-93.78654398356161,-971.5516443524139,877.7651003688522,-858.5347972062618,-12.263714704589237,-11.373438838088356,9.967851834147607,-25.99727399115178,9.432852904052204
6.0,0.0,75.0,6.0,6.651268656716418,6.75,-95.78887347616865,-968.124061369377,872.3351878932084,-860.5371266988689,-12.525543284670206,-11.320455515825422,9.946487664799548,-25.828710254316142,9.403358691882305
5.0,100.0,225.0,5.82802753079582,6.553879398567584,7.482295820324754,-106.67608756732338,-979.6754711087569,872.9993835414335,-871.4243407900236,-13.949177015806601,-11.495016045436616,10.016702493232112,-26.25045311336947,9.47698010761847
5.0,100.0,300.0,5.82802753079582,6.553879398567584,7.482295820324754,-106.67608756732338,-979.6754711087569,872.9993835414335,-871.4243407900236,-13.949177015806601,-11.495016045436616,10.016702493232112,-26.25045311336947,9.47698010761847
5.0,100.0,150.0,5.82802753079582,6.509774920955643,7.271154940573628,-108.81804128778043,-980.6101192879867,871.7920780002062,-873.5662945104807,-14.22926313714532,-11.5942072229859,10.056382492406975,-26.490014521918607,9.51854548742656
5.0,300.0,0.0,5.326070768463398,6.60902625540424,8.0,-112.61993885647777,-984.773420940257,872.1534820837792,-877.368192079178,-14.726406811900494,-12.000165132889675,10.21717425375823,-27.509741773372912,9.693480631619376
6.0,100.0,0.0,6.108690256154466,6.536342085134746,6.999999999999999,-114.16386538503879,-980.9150795128882,866.7512141278494,-878.912118607739,-14.92829371024316,-11.898484161051746,10.177138930828127,-27.22706530501112,9.645305083378755
5.0,100.0,75.0,5.82802753079582,6.187610741851164,6.75,-142.4907771409344,-997.3949355407844,854.9041583998501,-907.2390303636346,-18.632376934562288,-12.724944987195398,10.498123368381005,-29.145663951121573,9.967713159033158
5.0,0.0,300.0,5.0,6.017537313432835,7.010000000000001,-156.40722202282424,-1005.5082810457642,849.1010590229399,-921.1554752455245,-20.452118898436677,-12.89174892020098,10.561724346072726,-29.50049695488551,10.026204599433665
